province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,122,PISHIN DISTRICT,SARANAN TEHSIL,URBAN,,37850,19167,18680,3,102.61,,,5.29,,
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,TOTAL,3447,2269473,1190476,1078718,279,110.36,658.39,44.04,7.97,774547,5.81
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,RURAL,,1270088,662457,607494,137,109.05,,,8.32,209410,9.93
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA DISTRICT,URBAN,,999385,528019,471224,142,112.05,,,7.56,565137,3.04
BALOCHISTAN,123,QUETTA DISTRICT,PANJ PAI SUB-TEHSIL,TOTAL,1205,19011,9723,9287,1,104.69,15.78,0,8.17,15139,1.2
BALOCHISTAN,123,QUETTA DISTRICT,PANJ PAI SUB-TEHSIL,RURAL,,19011,9723,9287,1,104.69,,,8.17,15139,1.2
BALOCHISTAN,123,QUETTA DISTRICT,PANJ PAI SUB-TEHSIL,URBAN,,0,0,0,0,,,,,,
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,TOTAL,779,1722746,903729,818823,194,110.37,2211.48,58.01,8.09,638896,5.35
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,RURAL,,723361,375710,347599,52,108.09,,,8.96,73759,12.74
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA CITY TEHSIL,URBAN,,999385,528019,471224,142,112.05,,,7.56,565137,3.04
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA SADDAR TEHSIL,TOTAL,1463,527716,277024,250608,84,110.54,360.71,0,7.59,120512,8.07
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA SADDAR TEHSIL,RURAL,,527716,277024,250608,84,110.54,,,7.59,120512,8.07
BALOCHISTAN,123,QUETTA DISTRICT,QUETTA SADDAR TEHSIL,URBAN,,0,0,0,0,,,,,,
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,11880,4807762,2461780,2345413,569,104.96,404.69,21.44,6.77,3141053,2.26
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,,3776779,1936497,1839911,371,105.25,,,6.95,2524471,2.14
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,,1030983,525283,505502,198,103.91,,,6.21,616582,2.74
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,TOTAL,3190,982085,500670,481300,115,104.02,307.86,23.71,6.89,683865,1.92
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,RURAL,,749218,382228,366927,63,104.17,,,7.06,533926,1.8
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,URBAN,,232867,118442,114373,52,103.56,,,6.81,149939,2.34
PUNJAB,066,RAHIM YAR KHAN DISTRICT,LIAQUATPUR TEHSIL,TOTAL,3262,1033906,526980,506794,132,103.98,316.95,5.02,6.89,698985,2.08
PUNJAB,066,RAHIM YAR KHAN DISTRICT,LIAQUATPUR TEHSIL,RURAL,,982018,500742,481157,119,104.07,,,7.02,666127,2.06
PUNJAB,066,RAHIM YAR KHAN DISTRICT,LIAQUATPUR TEHSIL,URBAN,,51888,26238,25637,13,102.34,,,6.34,32858,2.43
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,TOTAL,2464,1530183,784275,745707,201,105.17,621.02,31.67,6.56,985655,2.34
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,RURAL,,1045577,536887,508580,110,105.57,,,6.98,710989,2.05
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,URBAN,,484606,247388,237127,91,104.33,,,6.02,274666,3.03
PUNJAB,066,RAHIM YAR KHAN DISTRICT,SADIQABAD TEHSIL,TOTAL,2964,1261588,649855,611612,121,106.25,425.64,20.74,6.86,772548,2.61
PUNJAB,066,RAHIM YAR KHAN DISTRICT,SADIQABAD TEHSIL,RURAL,,999966,516640,483247,79,106.91,,,7.11,613429,2.6
PUNJAB,066,RAHIM YAR KHAN DISTRICT,SADIQABAD TEHSIL,URBAN,,261622,133215,128365,42,103.78,,,6.44,159119,2.65
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,12318,1996039,1028164,967668,207,106.25,162.04,16.9,7.44,1103618,3.16
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,,1658743,855496,803097,150,106.52,,,7.51,943463,3.01
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,,337296,172668,164571,57,104.92,,,7.09,160155,3.99
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,TOTAL,5013,34191,18280,15909,2,114.9,6.82,,6.56,14051,4.78
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,RURAL,,34191,18280,15909,2,114.9,,,6.56,14051,4.78
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,URBAN,,,,,,,,,,,
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,TOTAL,2322,849389,433764,415556,69,104.38,365.8,12.96,7.67,485051,2.99
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,RURAL,,739299,377811,361435,53,104.53,,,7.8,417338,3.05
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,URBAN,,110090,55953,54121,16,103.39,,,6.92,67713,2.59
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR TEHSIL,TOTAL,2078,706770,364183,342489,98,106.33,340.12,30.09,7.48,395953,3.09
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR TEHSIL,RURAL,,494109,254955,239095,59,106.63,,,7.62,314641,2.4
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR TEHSIL,URBAN,,212661,109228,103394,39,105.64,,,7.17,81312,5.18
PUNJAB,068,RAJANPUR DISTRICT,ROJHAN TEHSIL,TOTAL,2905,405689,211937,193714,38,109.41,139.65,3.59,7.01,208563,3.56
PUNJAB,068,RAJANPUR DISTRICT,ROJHAN TEHSIL,RURAL,,391144,204450,186658,36,109.53,,,6.99,197433,3.66
PUNJAB,068,RAJANPUR DISTRICT,ROJHAN TEHSIL,URBAN,,14545,7487,7056,2,106.11,,,7.38,11130,1.42
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,5285,5402380,2736180,2665089,1111,102.67,1022.21,55.64,6.01,3363911,2.52
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,RURAL,,2396672,1192950,1203473,249,99.13,,,6,1575638,2.23
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,URBAN,,3005708,1543230,1461616,862,105.58,,,6.02,1788273,2.77
PUNJAB,042,RAWALPINDI DISTRICT,GUJAR KHAN TEHSIL,TOTAL,1457,678062,326998,350983,81,93.17,465.38,16.52,6.1,494010,1.68
PUNJAB,042,RAWALPINDI DISTRICT,GUJAR KHAN TEHSIL,RURAL,,566018,271415,294558,45,92.14,,,6.07,426860,1.49
PUNJAB,042,RAWALPINDI DISTRICT,GUJAR KHAN TEHSIL,URBAN,,112044,55583,56425,36,98.51,,,6.28,67150,2.73
PUNJAB,042,RAWALPINDI DISTRICT,KAHUTA TEHSIL,TOTAL,637,220746,108003,112733,10,95.8,346.54,27.46,5.83,153719,1.92
PUNJAB,042,RAWALPINDI DISTRICT,KAHUTA TEHSIL,RURAL,,160136,77653,82475,8,94.15,,,5.84,134512,0.92
PUNJAB,042,RAWALPINDI DISTRICT,KAHUTA TEHSIL,URBAN,,60610,30350,30258,2,100.3,,,5.79,19207,6.22
PUNJAB,042,RAWALPINDI DISTRICT,KALLAR SAYADDAN TEHSIL,TOTAL,459,217061,103736,113304,21,91.56,472.9,24.99,6.03,158120,1.68
PUNJAB,042,RAWALPINDI DISTRICT,KALLAR SAYADDAN TEHSIL,RURAL,,162822,77771,85038,13,91.45,,,5.98,158120,0.15
PUNJAB,042,RAWALPINDI DISTRICT,KALLAR SAYADDAN TEHSIL,URBAN,,54239,25965,28266,8,91.86,,,6.17,,
PUNJAB,042,RAWALPINDI DISTRICT,KOTLI SATTIAN TEHSIL,TOTAL,304,119295,60300,58980,15,102.24,392.42,18.78,4.93,82711,1.94
PUNJAB,042,RAWALPINDI DISTRICT,KOTLI SATTIAN TEHSIL,RURAL,,96894,48976,47907,11,102.23,,,4.97,82711,0.83
PUNJAB,042,RAWALPINDI DISTRICT,KOTLI SATTIAN TEHSIL,URBAN,,22401,11324,11073,4,102.27,,,4.75,,
PUNJAB,042,RAWALPINDI DISTRICT,MURREE TEHSIL,TOTAL,434,233017,119517,113476,24,105.32,536.91,67.4,5.62,176599,1.47
PUNJAB,042,RAWALPINDI DISTRICT,MURREE TEHSIL,RURAL,,75974,37829,38140,5,99.18,,,5.63,155224,-3.68
PUNJAB,042,RAWALPINDI DISTRICT,MURREE TEHSIL,URBAN,,157043,81688,75336,19,108.43,,,5.62,21375,11.05
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI TEHSIL,TOTAL,1682,3256641,1672017,1583769,855,105.57,1936.17,64.42,6.06,1927612,2.79
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI TEHSIL,RURAL,,1158817,590102,568568,147,103.79,,,6.03,517844,4.32
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI TEHSIL,URBAN,,2097824,1081915,1015201,708,106.57,,,6.08,1409768,2.11
PUNJAB,042,RAWALPINDI DISTRICT,TAXILA TEHSIL,TOTAL,312,677558,345609,331844,105,104.15,2171.66,74.02,6.1,371140,3.21
PUNJAB,042,RAWALPINDI DISTRICT,TAXILA TEHSIL,RURAL,,176011,89204,86787,20,102.78,,,6.62,100367,2.99
PUNJAB,042,RAWALPINDI DISTRICT,TAXILA TEHSIL,URBAN,,501547,256405,245057,85,104.63,,,5.93,270773,3.29
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,3201,2513011,1276646,1236119,246,103.28,785.07,20.52,6.35,1843194,1.64
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,,1997327,1015001,982140,186,103.35,,,6.41,1541204,1.37
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,,515684,261645,253979,60,103.02,,,6.16,301990,2.85
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,TOTAL,1591,1024180,515467,508596,117,101.35,643.73,9.25,6.34,787062,1.39
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,RURAL,,929447,467889,461454,104,101.39,,,6.36,714341,1.39
PUNJAB,061,SAHIWAL DISTRICT,CHICHAWATNI TEHSIL,URBAN,,94733,47578,47142,13,100.92,,,6.1,72721,1.4
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL TEHSIL,TOTAL,1610,1488831,761179,727523,129,104.63,924.74,28.27,6.37,1056132,1.82
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL TEHSIL,RURAL,,1067880,547112,520686,82,105.08,,,6.45,826863,1.35
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL TEHSIL,URBAN,,420951,214067,206837,47,103.5,,,6.17,229269,3.24
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,10728,2049873,1059051,990578,244,106.91,191.08,27.89,5.47,1319881,2.34
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,,1478154,764910,713094,150,107.27,,,5.4,988565,2.14
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,URBAN,,571719,294141,277484,94,106,,,5.66,331316,2.91
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,TOTAL,440,153193,79179,74000,14,107,348.17,17.76,5.43,90091,2.83
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,RURAL,,125985,65078,60897,10,106.87,,,5.42,77287,2.6
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,URBAN,,27208,14101,13103,4,107.62,,,5.46,12804,4.04
SINDH,101,SANGHAR DISTRICT,KHIPRO TALUKA,TOTAL,5933,332833,173383,159417,33,108.76,56.1,15.32,5.19,225089,2.08
SINDH,101,SANGHAR DISTRICT,KHIPRO TALUKA,RURAL,,281837,147043,134773,21,109.1,,,5.12,199509,1.83
SINDH,101,SANGHAR DISTRICT,KHIPRO TALUKA,URBAN,,50996,26340,24644,12,106.88,,,5.62,25580,3.69
SINDH,101,SANGHAR DISTRICT,SANGHAR TALUKA,TOTAL,2118,432792,224172,208586,34,107.47,204.34,21.6,5.48,264882,2.61
SINDH,101,SANGHAR DISTRICT,SANGHAR TALUKA,RURAL,,339307,176143,163139,25,107.97,,,5.53,203861,2.71
SINDH,101,SANGHAR DISTRICT,SANGHAR TALUKA,URBAN,,93485,48029,45447,9,105.68,,,5.3,61021,2.27
SINDH,101,SANGHAR DISTRICT,SHAHDADPUR TALUKA,TOTAL,890,457028,235007,221958,63,105.88,513.51,41.81,5.51,309727,2.06
SINDH,101,SANGHAR DISTRICT,SHAHDADPUR TALUKA,RURAL,,265945,136878,129042,25,106.07,,,5.43,219140,1.02
SINDH,101,SANGHAR DISTRICT,SHAHDADPUR TALUKA,URBAN,,191083,98129,92916,38,105.61,,,5.63,90587,4
SINDH,101,SANGHAR DISTRICT,SINJHORO TALUKA,TOTAL,907,317004,163186,153769,49,106.12,349.51,17.96,5.54,199474,2.46
SINDH,101,SANGHAR DISTRICT,SINJHORO TALUKA,RURAL,,260082,133888,126157,37,106.13,,,5.53,163057,2.48
SINDH,101,SANGHAR DISTRICT,SINJHORO TALUKA,URBAN,,56922,29298,27612,12,106.11,,,5.59,36417,2.37
SINDH,101,SANGHAR DISTRICT,TANDO ADAM TALUKA,TOTAL,440,357023,184124,172848,51,106.52,811.42,42.58,5.63,230618,2.32
SINDH,101,SANGHAR DISTRICT,TANDO ADAM TALUKA,RURAL,,204998,105880,99086,32,106.86,,,5.36,125711,2.6
SINDH,101,SANGHAR DISTRICT,TANDO ADAM TALUKA,URBAN,,152025,78244,73762,19,106.08,,,6.03,104907,1.97
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,5856,3696212,1867724,1828074,414,102.17,631.18,29.44,6.17,2665979,1.73
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,,2608007,1316960,1290851,196,102.02,,,6.22,1915947,1.63
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,URBAN,,1088205,550764,537223,218,102.52,,,6.06,750032,1.97
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,TOTAL,663,356206,179025,177148,33,101.06,537.26,34.24,5.57,254732,1.78
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,RURAL,,234249,117608,116627,14,100.84,,,5.62,177095,1.48
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,URBAN,,121957,61417,60521,19,101.48,,,5.49,77637,2.4
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,TOTAL,504,314369,156593,157746,30,99.27,623.75,19.07,5.89,226365,1.74
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,RURAL,,254416,126458,127941,17,98.84,,,5.89,181739,1.78
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,URBAN,,59953,30135,29805,13,101.11,,,5.92,44626,1.56
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,TOTAL,948,451978,230247,221680,51,103.86,476.77,14.49,6.41,338790,1.53
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,RURAL,,386479,196994,189454,31,103.98,,,6.45,294224,1.44
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,URBAN,,65499,33253,32226,20,103.19,,,6.22,44566,2.04
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,TOTAL,829,340695,170966,169703,26,100.74,410.97,22.37,6.32,247605,1.69
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,RURAL,,264488,132857,131617,14,100.94,,,6.41,197108,1.56
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,URBAN,,76207,38109,38086,12,100.06,,,6.03,50497,2.19
PUNJAB,045,SARGODHA DISTRICT,SARGODHA TEHSIL,TOTAL,1536,1535152,779503,755423,226,103.19,999.45,42.88,6.23,1081459,1.86
PUNJAB,045,SARGODHA DISTRICT,SARGODHA TEHSIL,RURAL,,876944,445798,431062,84,103.42,,,6.28,623019,1.81
PUNJAB,045,SARGODHA DISTRICT,SARGODHA TEHSIL,URBAN,,658208,333705,324361,142,102.88,,,6.18,458440,1.92
PUNJAB,045,SARGODHA DISTRICT,SHAHPUR TEHSIL,TOTAL,769,353325,177319,175990,16,100.76,459.46,19.43,5.95,262747,1.57
PUNJAB,045,SARGODHA DISTRICT,SHAHPUR TEHSIL,RURAL,,284663,142231,142423,9,99.87,,,5.94,211557,1.57
PUNJAB,045,SARGODHA DISTRICT,SHAHPUR TEHSIL,URBAN,,68662,35088,33567,7,104.53,,,5.97,51190,1.55
PUNJAB,045,SARGODHA DISTRICT,SILLANWALI TEHSIL,TOTAL,607,344487,174071,170384,32,102.16,567.52,10.95,6.63,254281,1.61
PUNJAB,045,SARGODHA DISTRICT,SILLANWALI TEHSIL,RURAL,,306768,155014,151727,27,102.17,,,6.69,231205,1.5
PUNJAB,045,SARGODHA DISTRICT,SILLANWALI TEHSIL,URBAN,,37719,19057,18657,5,102.14,,,6.19,23076,2.62
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,4502,1613506,833235,780089,182,106.81,358.4,30.36,5.38,1102584,2.02
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,RURAL,,1123696,580714,542872,110,106.97,,,5.29,820225,1.67
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,URBAN,,489810,252521,237217,72,106.45,,,5.6,282359,2.94
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,DAUR TALUKA,TOTAL,2210,477993,247101,230853,39,107.04,216.29,19.53,5.53,304625,2.39
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,DAUR TALUKA,RURAL,,384652,198949,185677,26,107.15,,,5.52,276514,1.75
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,DAUR TALUKA,URBAN,,93341,48152,45176,13,106.59,,,5.55,28111,6.51
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,KAZI AHMED TALUKA,TOTAL,972,348944,181060,167843,41,107.87,359,14.7,5.28,246797,1.84
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,KAZI AHMED TALUKA,RURAL,,297638,154613,142995,30,108.12,,,5.27,208849,1.88
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,KAZI AHMED TALUKA,URBAN,,51306,26447,24848,11,106.44,,,5.35,37948,1.6
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,NAWABSHAH TALUKA,TOTAL,435,413402,213314,200022,66,106.65,950.35,67.57,5.58,281302,2.04
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,NAWABSHAH TALUKA,RURAL,,134064,69403,64637,24,107.37,,,5.21,92058,1.99
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,NAWABSHAH TALUKA,URBAN,,279338,143911,135385,42,106.3,,,5.78,189244,2.07
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SAKRAND TALUKA,TOTAL,885,373167,191760,181371,36,105.73,421.66,17.64,5.1,269860,1.72
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SAKRAND TALUKA,RURAL,,307342,157749,149563,30,105.47,,,5.09,242804,1.25
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SAKRAND TALUKA,URBAN,,65825,34011,31808,6,106.93,,,5.16,27056,4.78
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,TOTAL,1586,759609,386082,373508,19,103.37,478.95,0,8.44,434563,2.98
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,RURAL,,759609,386082,373508,19,103.37,,,8.44,434563,2.98
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,SHANGLA DISTRICT,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,TOTAL,1105,508361,257321,251029,11,102.51,460.06,,8.22,297718,2.85
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,RURAL,,508361,257321,251029,11,102.51,,,8.22,297718,2.85
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,ALPURI TEHSIL,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,BISHAM TEHSIL,TOTAL,184,105950,54440,51505,5,105.7,575.82,,8.41,57739,3.24
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,BISHAM TEHSIL,RURAL,,105950,54440,51505,5,105.7,,,8.41,57739,3.24
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,BISHAM TEHSIL,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,PURAN TEHSIL,TOTAL,297,145298,74321,70974,3,104.72,489.22,0,9.38,79106,3.25
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,PURAN TEHSIL,RURAL,,145298,74321,70974,3,104.72,,,9.38,79106,3.25
KHYBER PAKTUNKHWA,021,SHANGLA DISTRICT,PURAN TEHSIL,URBAN,,,,,,,,,,,
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,3744,3460004,1786383,1673242,379,106.76,924.15,34.73,6.62,2276164,2.22
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,,2258491,1169824,1088461,206,107.48,,,6.68,1563499,1.95
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,,1201513,616559,584781,173,105.43,,,6.5,712665,2.78
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,511,794489,412579,381815,95,108.06,1554.77,35.78,6.62,396069,3.72
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,,510209,265244,244918,47,108.3,,,6.62,277111,3.26
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,,284280,147335,136897,48,107.62,,,6.63,118958,4.68
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,1028,639589,328326,311226,37,105.49,622.17,33.28,6.75,452369,1.84
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,,426737,219623,207089,25,106.05,,,6.82,309073,1.71
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,URBAN,,212852,108703,104137,12,104.38,,,6.61,143296,2.1
PUNJAB,056,SHEIKHUPURA DISTRICT,SAFDARABAD TEHSIL,TOTAL,461,272807,138206,134563,38,102.71,591.77,19.81,6.57,227715,0.95
PUNJAB,056,SHEIKHUPURA DISTRICT,SAFDARABAD TEHSIL,RURAL,,218751,111298,107427,26,103.6,,,6.61,180657,1.01
PUNJAB,056,SHEIKHUPURA DISTRICT,SAFDARABAD TEHSIL,URBAN,,54056,26908,27136,12,99.16,,,6.41,47058,0.73
PUNJAB,056,SHEIKHUPURA DISTRICT,SHARAK PUR TEHSIL,TOTAL,375,197459,101077,96370,12,104.88,526.56,21.21,6.65,150747,1.43
PUNJAB,056,SHEIKHUPURA DISTRICT,SHARAK PUR TEHSIL,RURAL,,155574,79914,75654,6,105.63,,,6.81,122561,1.26
PUNJAB,056,SHEIKHUPURA DISTRICT,SHARAK PUR TEHSIL,URBAN,,41885,21163,20716,6,102.16,,,6.11,28186,2.1
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA TEHSIL,TOTAL,1369,1555660,806195,749268,197,107.6,1136.35,39.11,6.56,1049264,2.09
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA TEHSIL,RURAL,,947220,493745,453373,102,108.9,,,6.66,674097,1.8
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA TEHSIL,URBAN,,608440,312450,295895,95,105.59,,,6.43,375167,2.57
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,4310,152952,84390,68561,1,123.09,35.49,,7.3,81684,3.35
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,RURAL,,152952,84390,68561,1,123.09,,,7.3,81684,3.35
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,URBAN,,0,0,0,0,,,,,,
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI SUB-DIVISION,TOTAL,4310,152952,84390,68561,1,123.09,35.49,,7.3,81684,3.35
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI SUB-DIVISION,RURAL,,152952,84390,68561,1,123.09,,,7.3,81684,3.35
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI SUB-DIVISION,URBAN,,0,0,0,0,,,,,,
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,2512,1233760,635558,598130,72,106.26,491.15,24.68,5.94,880438,1.79
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,,929319,479470,449806,43,106.59,,,5.96,668459,1.75
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,URBAN,,304441,156088,148324,29,105.23,,,5.9,211979,1.92
SINDH,079,SHIKARPUR DISTRICT,GARHI YASIN TALUKA,TOTAL,971,316573,162353,154198,22,105.29,326.03,11.35,5.96,227966,1.74
SINDH,079,SHIKARPUR DISTRICT,GARHI YASIN TALUKA,RURAL,,280636,143920,136699,17,105.28,,,5.96,202962,1.72
SINDH,079,SHIKARPUR DISTRICT,GARHI YASIN TALUKA,URBAN,,35937,18433,17499,5,105.34,,,5.93,25004,1.92
SINDH,079,SHIKARPUR DISTRICT,KHANPUR TALUKA,TOTAL,629,276140,144583,131540,17,109.92,439.01,9.02,6.29,191681,1.94
SINDH,079,SHIKARPUR DISTRICT,KHANPUR TALUKA,RURAL,,251221,131793,119414,14,110.37,,,6.35,173075,1.98
SINDH,079,SHIKARPUR DISTRICT,KHANPUR TALUKA,URBAN,,24919,12790,12126,3,105.48,,,5.78,18606,1.55
SINDH,079,SHIKARPUR DISTRICT,LAKHI TALUKA,TOTAL,351,248756,127183,121567,6,104.62,708.71,19.07,5.77,188298,1.47
SINDH,079,SHIKARPUR DISTRICT,LAKHI TALUKA,RURAL,,201329,102838,98487,4,104.42,,,5.8,154812,1.39
SINDH,079,SHIKARPUR DISTRICT,LAKHI TALUKA,URBAN,,47427,24345,23080,2,105.48,,,5.65,33486,1.85
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR TALUKA,TOTAL,561,392291,201439,190825,27,105.56,699.27,50,5.82,272493,1.93
